SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22022,203500,0022200703,"Jan 22, 2023",MEM @ PHX,L,33,3,9,0.333,0,0,0.0,4,7,0.571,8,8,16,2,3,0,3,2,10,1,1
22022,203500,0022200690,"Jan 20, 2023",MEM @ LAL,L,26,6,7,0.857,0,0,0.0,4,9,0.444,8,9,17,2,0,1,1,2,16,-1,1
22022,203500,0022200672,"Jan 18, 2023",MEM vs. CLE,W,28,6,8,0.75,0,0,0.0,1,2,0.5,5,5,10,4,1,0,1,3,13,-8,1
22022,203500,0022200663,"Jan 16, 2023",MEM vs. PHX,W,24,4,5,0.8,0,0,0.0,0,0,0.0,5,4,9,2,0,0,1,3,8,17,1
22022,203500,0022200643,"Jan 14, 2023",MEM @ IND,W,22,4,4,1.0,0,0,0.0,2,2,1.0,3,6,9,2,0,1,3,3,10,16,1
22022,203500,0022200623,"Jan 11, 2023",MEM vs. SAS,W,33,5,7,0.714,0,0,0.0,1,2,0.5,7,11,18,5,1,3,1,2,11,14,1
22022,203500,0022200608,"Jan 09, 2023",MEM vs. SAS,W,28,5,7,0.714,0,0,0.0,3,11,0.273,4,11,15,4,1,0,2,0,13,11,1
22022,203500,0022200576,"Jan 05, 2023",MEM @ ORL,W,30,2,5,0.4,0,0,0.0,0,1,0.0,1,5,6,0,1,0,2,5,4,-5,1
22022,203500,0022200564,"Jan 04, 2023",MEM @ CHA,W,27,3,7,0.429,0,0,0.0,3,7,0.429,4,11,15,2,1,2,2,1,9,24,1
22022,203500,0022200547,"Jan 01, 2023",MEM vs. SAC,W,34,5,12,0.417,0,0,0.0,1,2,0.5,13,10,23,3,1,2,4,4,11,4,1
22022,203500,0022200543,"Dec 31, 2022",MEM vs. NOP,W,27,4,6,0.667,0,0,0.0,2,6,0.333,5,16,21,3,2,2,0,3,10,-1,1
22022,203500,0022200526,"Dec 29, 2022",MEM @ TOR,W,32,7,11,0.636,0,0,0.0,0,2,0.0,8,9,17,3,1,0,2,1,14,17,1
22022,203500,0022200510,"Dec 27, 2022",MEM vs. PHX,L,25,3,5,0.6,0,0,0.0,0,0,0.0,3,6,9,1,0,1,1,1,6,-13,1
22022,203500,0022200496,"Dec 25, 2022",MEM @ GSW,L,21,2,6,0.333,0,0,0.0,2,2,1.0,7,7,14,1,0,1,0,2,6,2,1
22022,203500,0022200490,"Dec 23, 2022",MEM @ PHX,W,22,3,5,0.6,0,0,0.0,0,4,0.0,7,4,11,2,1,1,0,0,6,16,1
22022,203500,0022200465,"Dec 20, 2022",MEM @ DEN,L,30,2,5,0.4,0,0,0.0,0,0,0.0,4,6,10,2,1,0,2,2,4,-8,1
22022,203500,0022200443,"Dec 17, 2022",MEM @ OKC,L,29,3,5,0.6,0,0,0.0,3,5,0.6,2,5,7,2,2,2,2,6,9,7,1
22022,203500,0022200425,"Dec 15, 2022",MEM vs. MIL,W,21,4,8,0.5,0,0,0.0,2,2,1.0,5,1,6,1,1,5,1,2,10,21,1
22022,203500,0022200383,"Dec 09, 2022",MEM vs. DET,W,23,5,8,0.625,0,0,0.0,0,2,0.0,3,5,8,4,1,1,2,1,10,17,1
22022,203500,0022200368,"Dec 07, 2022",MEM vs. OKC,W,21,4,4,1.0,0,0,0.0,0,1,0.0,2,3,5,2,0,2,1,0,8,10,1
22022,203500,0022200357,"Dec 05, 2022",MEM vs. MIA,W,28,4,6,0.667,0,0,0.0,0,0,0.0,1,3,4,1,0,0,1,2,8,-2,1
22022,203500,0022200332,"Dec 02, 2022",MEM vs. PHI,W,34,4,11,0.364,0,0,0.0,1,2,0.5,10,6,16,6,3,3,3,4,9,-1,1
22022,203500,0022200317,"Nov 30, 2022",MEM @ MIN,L,29,3,8,0.375,0,1,0.0,2,2,1.0,6,6,12,2,1,1,0,1,8,-3,1
22022,203500,0022200296,"Nov 27, 2022",MEM @ NYK,W,31,6,9,0.667,0,0,0.0,4,9,0.444,7,3,10,2,0,1,0,1,16,2,1
22022,203500,0022200279,"Nov 25, 2022",MEM vs. NOP,W,25,7,10,0.7,0,0,0.0,1,2,0.5,4,7,11,1,1,0,2,1,15,26,1
22022,203500,0022200257,"Nov 22, 2022",MEM vs. SAC,L,30,2,5,0.4,0,0,0.0,1,4,0.25,5,11,16,0,0,1,3,3,5,1,1
22022,203500,0022200243,"Nov 20, 2022",MEM @ BKN,L,29,7,10,0.7,0,0,0.0,1,8,0.125,4,6,10,2,3,0,5,2,15,3,1
22022,203500,0022200229,"Nov 18, 2022",MEM vs. OKC,W,25,3,3,1.0,0,0,0.0,0,4,0.0,3,4,7,0,0,0,2,1,6,15,1
22022,203500,0022200206,"Nov 15, 2022",MEM @ NOP,L,13,1,2,0.5,0,0,0.0,0,2,0.0,2,3,5,1,0,0,2,3,2,-2,1
22022,203500,0022200194,"Nov 13, 2022",MEM @ WAS,L,29,6,8,0.75,0,0,0.0,0,0,0.0,6,4,10,6,1,0,3,5,12,4,1
22022,203500,0022200181,"Nov 11, 2022",MEM vs. MIN,W,27,1,3,0.333,0,0,0.0,1,4,0.25,5,4,9,3,1,1,1,4,3,6,1
22022,203500,0022200169,"Nov 09, 2022",MEM @ SAS,W,37,3,4,0.75,0,0,0.0,1,2,0.5,10,9,19,2,1,1,6,3,7,5,1
